x,y,words
-65.50855,-18.317726,las
-66.559875,-9.686282,noches
-53.45333,-9.98793,ningun
-51.132343,-1.8248118,momento
-48.265854,-17.229212,tuvo
-57.04979,-16.91853,contacto
-56.356537,-15.789002,nosotros
-51.902756,-27.978575,dio
-44.306343,0.03181469,bienvenida
-48.364307,-16.767035,fue
-48.053482,-12.052246,bastante
-47.081413,-33.689655,incomodo
-39.863327,-7.677192,convivencia
-41.965015,-35.865578,tranquila
-50.44475,48.656475,partir
-49.114563,-12.967556,del
-54.040504,-14.498528,nuestra
-38.64407,-1.0208147,estadia
-15.651248,47.107635,wifi
-51.31928,-26.731665,dejo
-51.755936,-20.435514,estuvimos
-15.653865,46.984802,internet
-46.511356,-10.827066,hasta
-55.94172,-12.223207,ultimo
-47.313515,-28.490343,publicadas
-53.24601,-21.87696,estado
-40.159626,-4.4138784,habitacion
-32.33481,-16.511185,encuentra
-61.817085,-2.862069,sucio
-69.25549,-12.440291,cosas
-68.24204,-20.383371,los
-67.39411,-3.6263208,espacios
-69.47974,-0.021863755,comunes
-38.291832,-23.219378,esta
-14.710607,43.33255,cable
-47.268394,-13.090472,para
-50.090435,-7.6181383,afuera
-52.235004,2.3262436,piso
-58.72826,-2.922705,ventanas
-62.08014,-2.5206258,sucias
-47.240177,-12.084839,tambien
-50.09962,2.7539506,lugar
-60.483353,-23.419083,volveria
-52.242054,-6.6792746,bajo
-52.266403,-13.380475,ninguna
-51.006638,-4.9771366,hecho
-54.063656,-14.47793,mi
-43.415894,-6.584815,reserva
-70.74528,-5.0729938,eran
-64.936455,-19.000189,otras
-49.703056,-10.741224,ahora
-33.974796,-15.880224,ven
-48.147255,-10.730042,mucho
-44.963448,-28.372158,peor
-38.548733,-7.993777,realidad
-48.614502,-10.697412,aun
-53.498386,2.2868698,bano
-61.115845,2.4606705,agua
-59.783863,1.8582604,ducha
-51.685528,-9.730609,imposible
-60.421886,3.2085404,fria
-54.756325,-36.857788,mala
-59.828724,2.1559143,presion
-60.6171,0.41331425,cocina
-50.824924,-10.214533,nada
-56.156662,-9.937524,ver
-61.729214,-2.924934,sucia
-42.86988,-3.7504518,cantidad
-56.193363,-0.48653963,olor
-46.72847,-34.703365,desagradable
-51.905956,17.60565,general
-50.25969,-6.051984,pesar
-63.06591,-13.988559,pasar
-60.104046,-19.129786,reservar
-50.142883,-13.374702,este
-63.830276,-13.285772,dormir
-60.205727,-7.9126267,usar
-44.248955,-36.446774,tranquilo
-47.011745,-15.859536,debido
-59.84584,-2.5249577,suciedad
-56.51605,-19.466896,ahi
12.429402,-67.65076,dan
-51.297184,-8.557647,ganas
-52.88233,-8.590227,ni
-50.614666,-15.802092,yo
-60.240368,40.813057,reserve
-50.204994,2.0043645,hospedaje
-49.747303,-11.155328,porque
14.30044,-73.10449,lei
-68.72176,-21.888613,muchos
-68.382774,-6.372748,comentarios
-75.17254,-8.908148,buenos
-77.270004,-13.004858,negativos
-12.424665,-43.269314,mio
-54.407814,-20.279604,haber
-68.419395,-20.107533,esos
-77.27717,-12.988964,positivos
-48.214577,-17.249874,tuvieron
-37.794174,-1.5472231,experiencia
-49.29252,-33.815372,bueno
-54.31519,-14.286274,su
-62.443775,-21.678886,hospedado
-67.22593,-24.065039,lugares
-65.5193,-2.1198123,basicos
-70.8884,-2.8062243,comodos
-69.27826,-2.013623,limpios
-34.937218,-17.9064,necesita
-45.148033,-25.322542,basico
-58.248196,-22.047543,aca
-49.97185,-17.079594,encontre
-54.055645,-16.361416,ser
-56.789783,-14.518333,contar
-68.20866,-20.640068,otros
-37.46002,-17.963991,puedan
-44.956745,-57.110947,malas
-68.756386,-8.776702,experiencias
-50.210426,-17.868446,quede
-58.835556,-10.621946,salir
-59.11907,-8.853604,buscar
68.66956,30.891657,wirkt
56.339417,14.868231,andere
-53.200886,36.286907,mon
-55.34143,28.873056,amie
-57.515945,39.927826,moi
-54.68239,41.1047,meme
-57.282543,36.115757,profite
-53.855984,34.48798,durant
-43.42135,52.36411,jours
-45.631706,58.183414,beaucoup
-57.078674,49.40152,hesite
-20.32605,19.579815,note
-54.113716,-11.800387,entre
-47.033962,43.412445,finalement
-49.89468,40.077377,sur
-51.009224,40.117737,je
-63.827328,37.172413,explique
-52.979774,21.439848,suite
-53.939507,31.248337,abord
-39.124584,44.1856,positifs
-51.18973,37.004,une
-19.185362,14.323815,situation
-52.22504,39.432816,etait
-36.162003,22.503479,proximite
-35.02724,57.738472,boutique
-44.626034,33.775234,souvenir
34.927105,21.643063,restaurants
-24.371534,2.7401412,fast
23.50997,31.529419,food
29.773827,-5.2409215,columbus
29.670359,-5.301296,circle
-49.207108,40.839783,ou
-47.022846,47.21323,faire
-48.2154,56.816555,ses
-38.557816,54.663822,courses
-57.116493,23.351631,facilement
-50.32598,40.410866,bref
-50.531956,28.107065,parfait
-49.090637,38.721115,vraiment
-33.714825,32.19824,spacieuse
-52.038586,42.452835,oui
-41.70034,51.827694,filles
-59.878674,30.945816,l'aise
-36.679695,33.471153,equipement
-62.44728,25.34036,dispo
-34.055386,42.7971,frigo
-31.568296,43.916145,micro
-31.329155,43.875847,onde
-32.9161,43.701958,vaisselle
-14.293089,43.60086,tv
-40.005966,46.440872,sensible
-40.969776,47.083096,parfois
-45.870922,55.61602,quelques
-41.185665,57.30671,necessaires
-28.205887,43.24851,toilette
-32.057964,42.145027,cuisine
-50.86917,42.272156,ce
-51.54873,44.416542,faut
-44.7899,47.871204,cuisiner
-45.22715,48.22231,repas
-39.89616,58.96958,rapides
-49.086918,42.79502,cela
-14.682554,8.920655,change
-49.077938,40.285328,egalement
-48.638702,43.798195,pas
-34.3699,33.557587,petite
-50.99181,36.610744,toute
-49.81194,39.88886,dans
-45.378883,47.91489,preparer
-44.290466,47.43037,utiliser
-33.54438,41.50906,lavabo
-32.502274,41.009148,...
-47.126842,43.45055,malheureusement
-47.698643,42.492367,quand
-39.110214,44.20939,negatifs
-49.46852,40.92867,comme
-31.038914,35.176044,proprete
-67.14728,40.07987,sommes
-35.83475,46.15575,poils
-47.368546,46.467102,trouver
-32.708965,41.60151,poussiere
-39.97119,39.014656,limite
-52.780556,48.996677,parler
-41.04429,40.327427,vetuste
-41.140705,32.368263,appart
-32.802433,44.94534,cheveux
-49.249702,39.297447,par
-54.798225,56.176785,terre
-36.578568,43.328213,nettoye
-54.196987,49.945744,doute
-35.061306,43.972282,tapis
-54.288742,44.573147,soit
-32.70385,44.770447,lave
-54.86914,56.176197,exemple
-49.21708,40.222378,aussi
-32.566193,41.28653,salete
-54.95277,47.48381,aurait
-57.18651,35.995476,apprecie
-33.67276,48.48971,propres
-48.153767,56.45424,ces
-37.239605,38.300064,sol
-56.727978,49.390293,n'etait
-66.9669,40.180668,etions
-55.01908,55.986557,rapport
-48.289345,35.79011,pourtant
-62.278564,31.567049,regle
-17.15987,-42.031662,generale
-36.895557,47.7052,murs
-47.102814,47.26167,prendre
-30.956614,42.218616,eau
-54.115345,44.878223,autant
-48.679207,47.07572,pouvoir
-34.774017,31.46028,correcte
-39.777035,22.670563,marche
-40.10766,27.127554,journee
-52.744877,37.41523,enfin
-49.72816,35.067593,dernier
-47.27285,39.382545,plutot
-14.43765,-6.062988,communication
-55.532032,33.939404,l'hote
-54.25327,44.19969,alors
-44.778885,26.975027,certes
-38.377453,50.403343,gens
-60.697536,45.511925,prefere
-47.574135,56.788086,aux
-42.18077,49.85978,personnes
-52.119736,40.230682,c'etait
-45.559383,41.82104,neanmoins
-61.855415,45.61682,regrette
-53.776035,40.04337,fait
-53.462055,47.47728,avoir
38.314354,29.713276,infos
-50.82263,26.26106,bonne
-51.977375,40.389095,c'est
-54.207012,43.76801,dommage
-48.700138,44.07378,jamais
-27.104958,36.534748,hygiene
-48.267,55.793877,certaines
-36.58484,51.47386,commentaires
-66.42367,36.257458,montrer
-51.610195,36.962627,cette
-42.702644,36.423126,jour
-45.115913,35.68353,mois
-43.162533,55.50318,tous
26.641123,27.80897,joint
13.701863,61.737484,orange
-11.544812,5.989232,support
-32.88488,45.67148,papier
-37.351315,47.495064,rideaux
-35.98093,43.865597,sale
-35.443813,46.60613,trace
-32.332626,41.842888,baignoire
-39.11884,28.273685,vie
-36.942093,46.70547,communs
-33.684776,38.158592,fenetre
-61.92097,45.9595,pense
-52.255947,19.864971,pleine
-49.780373,53.185844,travail
-45.278404,57.884125,plein
-50.59801,39.334625,reste
-58.475388,37.379986,pu
-53.80115,43.099857,tellement
-43.1034,38.251564,dehors
-35.42331,39.178513,ferme
-30.528255,28.860483,totalement
-35.748188,38.957355,casse
-45.602673,56.658108,plusieurs
-52.590054,39.36884,etais
-66.3484,38.1082,venu
-52.769512,49.016174,deranger
-36.40902,47.49905,toilettes
-8.727539,-7.7234774,patience
-52.457386,47.22967,attendre
-32.69035,44.730988,laver
-64.53389,38.277943,attendait
18.488136,-0.3868685,car
-39.772015,43.14948,seul
-39.37729,43.651516,positif
-39.634834,31.34444,emplacement
-39.381912,43.556957,negatif
-45.09886,34.43001,sejour
-41.269344,32.93443,logement
-54.91108,56.171642,ailleurs
-56.114086,40.406487,louer
-73.68055,-5.386367,son
-45.155743,38.384193,prix
-48.638077,57.085552,mes
-41.92637,52.829525,vacances
-51.05735,35.620754,quel
-2.1910589,-6.9220595,regret
-44.614147,34.088768,choix
-65.92203,36.72265,recevoir
-55.10372,43.657806,tel
-57.908176,26.44666,accueil
-51.661633,46.978973,payer
-29.836372,46.575474,frais
-37.142742,42.39828,nettoyage
-51.230194,38.676014,encore
-61.458454,46.26522,vais
-9.542172,3.767633,service
-60.077797,48.700554,bonjour
-18.464117,-29.579535,centrale
-16.821333,2.152665,direction
-43.553864,26.057281,loin
-45.70004,43.816357,petit
-30.442753,39.06788,mise
25.482895,27.60394,burger
26.423758,26.476547,cafe
-53.16806,36.14469,leur
-51.400745,28.302473,bon
-48.455708,40.292645,juste
-36.279476,22.644619,cote
-19.561996,-5.684894,self
-53.760067,42.931885,voit
-63.80026,38.379154,laisse
-60.12974,39.27136,choisir
-48.448895,57.002605,vos
-32.431324,43.362167,plat
29.745659,13.172396,dollar
-47.92171,41.179516,donc
-31.265858,38.58783,cle
-40.654068,39.978577,dur
-50.74325,49.910122,rentre
-29.992208,-14.651381,trouve
-53.78165,44.357655,mieux
-32.360596,39.96933,odeur
-38.212986,39.04579,couloir
-21.02797,-19.041462,va
-18.642035,44.95928,reception
-47.68716,44.693306,mauvaise
-38.353046,40.644676,ouvre
-32.85487,37.895992,clim
-57.20034,36.027718,aime
-49.782402,47.792454,ouvrir
7.1146164,5.24962,cool
-51.8129,53.83527,sont
-45.850174,58.458477,enormement
-48.481316,27.370861,agreable
-42.877438,36.268288,monde
-45.955093,40.27173,franchement
-62.43662,46.09181,suis
-42.8369,30.515366,passer
-51.206684,31.66927,pire
-5.8913665,6.5233526,effort
-59.196938,37.822178,prend
-46.82117,40.98169,sinon
-58.753925,36.33326,croise
-56.668064,41.731117,dit
-47.44265,37.121185,malgre
-47.52986,35.250725,retard
-31.875689,34.863033,qualite
-35.353535,40.586742,lit
-55.06617,44.083748,ainsi
-45.650925,46.90107,verre
-51.247845,33.846554,voila
-48.492207,43.862766,rien
-55.894005,42.17746,oublie
-58.792397,29.283325,merci
-45.07549,51.51514,heures
51.46901,-8.920111,netter
51.978848,1.0108718,mann
69.346466,8.054373,statt
59.363045,24.48436,nacht
63.814655,29.827364,dreckig
39.189617,5.2488747,wohin
70.827286,30.523403,reicht
53.005104,29.19952,badezimmer
58.434742,29.932478,geruch
72.15388,4.5246315,tut
74.008965,20.062027,sagen
-35.88278,-1.7880728,relacion
-36.7681,-24.466425,estas
-64.33329,-18.103783,dos
-35.323193,-31.242342,cuadras
-64.26813,-5.4318457,todos
-66.92462,-25.385277,transportes
-43.356113,-0.8368228,mano
-37.64949,-31.351076,cerca
25.838871,44.275055,hell
-61.97806,-9.086377,comer
-71.81548,-21.331192,siempre
-36.35329,-26.592857,pie
-57.786884,-6.1170664,problemas
-37.63184,-6.3467917,limpieza
-42.188496,-8.882747,privacidad
-46.180725,-15.837722,ya
-49.995937,-11.817765,practicamente
-49.984955,-15.321472,nunca
-18.064453,25.886465,particular
-17.17456,-4.0113397,flexible
-70.00166,-7.5222335,horarios
-16.691431,-8.197468,checkin
-16.721127,-8.253932,checkout
-46.02766,-16.073782,asi
-49.044064,-30.919418,recomendado
-70.22034,-11.873502,cuales
-55.766914,-5.114357,pagar
-54.51618,3.6839712,doble
-52.39583,-35.297287,inmejorable
-60.78955,-13.15425,moverse
-33.83353,-26.446215,subte
-50.48694,2.3941977,apartamento
-42.44347,-5.44496,calle
-46.18818,-7.1377053,noche
-51.1983,-39.497505,limpia
-58.923885,1.2115235,cama
-50.24653,-37.735233,comoda
-66.45862,-9.802558,veces
-58.188354,-4.8123226,dudas
-60.548298,-21.609295,hospedarme
-46.72158,-25.605469,recomiendo
-45.090008,-28.373728,mejor
-51.74759,-39.18956,acogedora
-50.965736,-39.25505,amplia
-51.53495,-39.66367,ordenada
12.849884,42.981224,sofa
-58.875393,-0.74147516,manta
-46.901417,35.285866,avion
-47.18936,-11.971949,ademas
-38.826973,-21.05435,tienes
-62.668,-1.7296996,sabanas
-70.6201,-5.0899277,estaban
-69.62625,-1.9809457,limpias
-49.476444,-19.85324,estaba
-50.053093,-15.603765,visto
-49.785175,-35.296265,aceptable
-44.605057,-32.50219,barato
-50.3064,2.3221958,alojamiento
-50.05175,2.8931677,sitio
-30.675356,-24.202335,vas
-54.184574,-16.280024,estar
-49.880844,-0.3152087,tiempo
-39.66776,-28.029154,justo
-63.736835,-13.197048,descansar
-37.40673,-1.7664747,opcion
-36.5934,-24.116951,te
-58.559223,-24.600021,repetiria
-50.425163,2.2769501,apto
-37.03719,-24.524849,pleno
-51.718754,-3.5630016,dinero
-53.06598,-37.072197,agradable
-48.598476,-17.260706,tuvimos
-44.070457,-6.2866707,llave
-75.27632,-19.880384,soluciono
-74.038795,-19.563128,rapidamente
-50.38805,-34.653606,correcto
62.25514,16.298977,durch
65.56181,21.768494,jedoch
45.492134,32.327007,dinge
64.28518,17.970758,uberall
55.609074,31.664373,badewanne
58.36992,34.106087,einrichtung
76.461624,8.407674,befanden
43.86117,24.519245,anderen
42.73977,24.3548,dingen
63.52261,22.09562,eher
49.147255,26.161701,erlebnis
74.09176,2.4215121,machte
75.10783,4.5405536,fehlte
51.350063,15.994636,tagen
44.487015,35.88888,wasser
43.811913,24.623043,vorherigen
32.330364,25.194244,lecker
62.498302,21.412271,extrem
66.76027,19.716314,eigentlich
76.43746,8.415195,befand
67.34208,21.06869,somit
54.057007,30.110394,nutzbar
69.24208,16.893652,kurz
54.042538,2.8228683,freundin
57.144775,8.59295,ihm
67.91831,-4.7281055,empfang
72.78621,2.3730817,nahm
67.83047,12.015933,erst
72.44847,13.502421,einmal
59.527973,12.251759,unser
60.19158,27.888746,klimaanlage
69.83861,21.407825,dringend
69.62979,19.441607,notig
67.32507,24.125307,gewesen
79.26192,7.149064,ware
78.79881,2.6842945,mussten
68.34195,10.377504,anreisetag
73.58689,10.822378,wann
65.88617,21.264313,denn
69.94669,9.28975,jetzt
71.677155,8.562773,durfen
83.61299,-0.6536508,jeden
56.682392,17.209084,abend
70.7175,-5.778733,hause
81.00187,7.918714,kam
64.19082,33.90492,einziger
67.44116,27.38245,schade
78.573135,1.8148808,fanden
-5.848275,-62.237743,ja
54.97367,13.186732,preis
62.018932,13.713542,diese
60.88851,-10.258556,unglaublich
47.048527,27.24772,verweilen
66.42761,11.413628,gepack
-51.27143,-39.321365,espaciosa
-57.61543,-6.062335,embargo
-46.73934,-25.644842,recomendamos
-46.62925,-0.506027,solamente
-54.95064,-37.717834,corta
-41.391205,-1.346412,vez
-71.70316,-4.840393,vive
-55.867847,-12.253283,primer
-54.95541,1.0876492,ruido
-55.62618,5.7242694,exterior
-32.858166,-16.197615,siente
-44.529537,-27.597261,segun
-42.968918,-8.924695,respeto
-44.53545,-26.72674,publicado
20.620619,-62.92045,ta
-42.31563,-5.372693,avenida
-65.6806,-24.139164,subtes
-69.32579,-25.50343,comida
-68.520256,-26.902964,supermercados
-58.074657,-4.846131,dudarlo
1.411735,48.584976,messy
0.21094762,3.653859,recommend
-15.558172,18.134882,complete
2.9486628,33.655373,share
5.559334,3.5681899,great
-8.173303,54.1714,ac
-8.971143,54.307846,hot
-1.5138062,17.048964,thing
5.3815875,3.708335,perfect
-4.0425725,36.144253,fancy
-6.872819,42.11709,functional
-46.318798,-10.681675,desde
-48.182186,-5.8011518,antes
-45.250305,-2.9643815,llegada
-39.86272,-44.96997,nueva
18.818583,-30.437609,kate
-59.910976,-32.835308,pendiente
-74.12436,-17.565674,mensajes
-58.92175,-10.5557165,poder
-43.60277,-28.318851,acuerdo
-65.95388,-18.080687,entrega
-70.66571,-12.841708,llaves
-53.192383,-26.95489,recibio
-58.54959,-12.2650175,darnos
-68.38897,-20.513264,algunos
-68.86155,-15.4754505,consejos
-47.084343,-13.250842,donde
-52.693573,-34.632965,gran
-41.511024,-10.578105,ayuda
-57.501038,-15.624191,comunicar
-56.18375,-15.936577,ella
-42.262398,-24.915888,igual
-48.481754,-40.36509,limpio
-41.413082,-25.307322,tal
-46.02005,-12.210436,como
-20.62384,25.657898,describe
-51.253094,2.1682196,anuncio
-37.169395,-2.5742414,localizacion
-52.94618,-35.388386,excepcional
-36.08656,-32.19971,minutos
-43.411793,-12.7128315,primera
-55.59176,-22.602505,estamos
-56.06114,-23.255127,encantados
-39.231747,-22.670322,sobretodo
-48.67578,1.2209886,trato
-57.901337,-24.70359,repetiriamos
14.861252,-37.534843,raquel
61.122322,17.741238,echt
70.74619,30.753101,besteht
76.19791,22.080608,moglichkeit
78.93044,22.508472,nutzen
49.713234,28.569216,wenig
66.66175,29.185144,klein
67.50523,25.550926,schlimm
82.044754,10.026601,schlaft
63.23226,23.80663,nachts
43.7569,-0.30037045,ruhig
80.226944,12.450481,dass
82.09714,10.144794,hort
80.36492,11.469679,wenn
83.67962,0.8775407,definitiv
71.11057,28.366163,absolut
84.146484,-0.405766,weiter
0.057195704,-5.0031548,thank
71.956604,-1.1110104,unterstutzt
56.960766,-2.600143,kommunikation
54.889935,-5.351365,problemlo
53.15944,8.458173,zwei
50.259373,6.949229,personen
56.954533,36.60136,ausreichend
46.153263,6.871154,tipp
-58.358105,-34.068626,amable
-58.36741,-33.28643,atenta
-52.044777,-13.899068,cualquier
-39.877666,-10.489784,cosa
-44.726254,-23.286333,necesitaramos
-47.933105,-19.274576,tenia
-58.03874,-4.7930574,duda
-60.291756,-23.323051,volveriamos
-60.82981,-21.254772,hospedarnos
-56.505238,-19.476927,alli
59.149124,5.4226637,erste
57.825123,4.875188,erfahrung
80.812256,6.8981485,hatte
39.962536,30.718876,bzgl
28.086777,4.807918,transport
57.31108,9.073942,ihr
51.045902,41.509674,leckeres
44.5081,29.519924,fruhstuck
42.942265,36.033142,bagels
44.996433,36.013374,tee
74.610985,19.395742,bemangeln
62.96323,8.747681,verbringt
69.98952,15.609518,sowieso
57.295605,-8.70362,herzlich
84.73381,2.2251587,buchen
78.7926,-3.2442324,danke
12.464178,-35.650723,laurie
-64.69668,38.145065,attendu
-42.44768,36.43138,lendemain
-29.219038,46.9711,dejeuner
-40.461185,57.708164,explications
-56.881165,33.24669,francais
-39.526672,54.62671,visites
-46.816605,51.560978,clefs
-51.794296,36.901573,sa
-32.5663,36.442406,maison
-65.66443,41.587788,puissions
-59.381027,42.182003,venir
-50.229412,36.12459,chaque
-34.23941,42.720203,refrigerateur
-58.67081,40.131874,soi
-41.350044,13.356269,situee
-40.944004,34.128395,quartier
-46.238922,26.191412,calme
-51.45155,50.75028,souvent
-50.46295,51.27222,rentres
-40.223137,-15.170434,sentir
-53.620667,19.44155,insecurite
-36.209835,22.40971,proche
-44.698208,22.023378,permettant
-57.315075,11.563974,acceder
-40.1379,1.9057254,esposo
-51.456284,-20.72071,pasamos
-47.71446,-12.718837,mas
-45.32154,-30.765827,importante
-60.32187,-10.425492,hacer
-53.322163,-20.893644,hemos
-53.90008,-24.366076,sentido
-40.309757,0.3499896,mujer
-37.981117,-31.29347,cercana
-38.880043,-14.474909,dara
-44.90442,-11.409517,toda
-41.682457,-10.284726,informacion
-62.053097,2.4966474,desayuno
-47.311718,-38.605225,completo
13.199937,60.9129,chocolate
-62.7001,2.2573156,fresca
-54.690838,-14.328143,tu
60.70053,-11.010095,total
-42.201504,-8.773959,libertad
-69.759865,-10.522867,habitaciones
-38.69547,-1.0050361,estancia
-58.022114,-0.88994575,ellas
-70.31828,-2.2626793,comodas
-70.04336,-10.5953865,camas
-40.498882,-22.253412,facilita
-62.969383,0.16627678,aseo
-63.34249,-0.7295885,champu
-27.961582,45.179276,gel
-63.165253,-0.4572568,secador
-37.74611,-51.563934,pelo
-71.29401,-4.9547734,estan
-37.35852,-3.8842866,disposicion
-71.51488,-4.903131,viven
-68.200676,-5.0511456,gatos
-45.23655,-4.790463,planta
-54.308243,-2.6271653,abajo
-41.03515,9.281519,situada
